id,limit_bal,sex,education,marriage,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,default_payment_next_month,limit_age_ratio,avg_bill_amt,avg_pay_amt,bill_pay_ratio,num_late_payments,max_delay,avg_delay,bill_trend,age_bin
17390,120000.0,2,1,1,38,0,0,0,0,0,0,65645.0,71406.0,29044.0,21889.0,14536.0,25636.0,15000.0,1462.0,1000.0,3000.0,14000.0,254.0,0,3076.923076923077,38026.0,5786.0,0.152155047729245,0,0,0.0,-10794.57142857143,1
17391,360000.0,2,1,1,42,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8372.093023255815,0.0,0.0,0.0,1,1,-1.5,0.0,2
17392,240000.0,2,2,1,43,0,0,0,0,0,0,50120.0,48502.0,49001.0,47026.0,45827.0,39527.0,1781.0,2200.0,1923.0,1682.0,2000.0,2000.0,0,5454.545454545455,46667.166666666664,1931.0,0.041377241445810675,0,0,0.0,-1798.9999999999939,2
17393,310000.0,2,2,1,40,-2,-2,-2,-2,-2,-2,3268.0,206.0,589.0,1594.0,28252.0,15081.0,206.0,589.0,1594.0,28252.0,18381.0,4100.0,0,7560.975609756098,8165.0,8853.666666666666,1.0842109559964077,0,-2,-2.0,4120.228571428571,1
17394,100000.0,2,3,1,46,2,2,2,2,2,2,43677.0,42674.0,45983.0,46927.0,47759.0,46865.0,0.0,4000.0,2000.0,1900.0,0.0,2000.0,1,2127.659574468085,45647.5,1650.0,0.03614576601640799,6,2,2.0,918.2571428571398,2
17395,200000.0,2,1,1,37,-2,-2,-2,-2,-2,-2,1324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5263.1578947368425,220.66666666666666,0.0,0.0,0,-2,-2.0,-189.1428571428571,1
17396,80000.0,2,2,1,29,2,2,2,2,2,2,72674.0,74192.0,72464.0,76613.0,77908.0,76034.0,3300.0,0.0,6000.0,3100.0,0.0,4200.0,0,2666.6666666666665,74980.83333333333,2766.6666666666665,0.036897826362385554,6,2,2.0,917.0571428571388,0
17397,210000.0,2,1,2,32,-2,-2,-2,-2,-2,-2,19959.0,1592.0,-2.0,560.0,6190.0,243.0,1603.0,0.0,562.0,6196.0,243.0,4061.0,0,6363.636363636364,4757.0,2110.8333333333335,0.44363878380271826,0,-2,-2.0,-2406.3999999999996,1
17398,180000.0,2,1,2,31,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5625.0,0.0,0.0,0.0,0,-2,-2.0,0.0,1
17399,70000.0,2,2,1,33,0,0,0,0,0,0,66701.0,69907.0,67450.0,61902.0,19551.0,27831.0,53000.0,26017.0,40000.0,17000.0,24000.0,28000.0,0,2058.823529411765,52223.666666666664,31336.166666666668,0.6000261689878347,0,0,0.0,-10027.600000000002,1
17400,60000.0,2,2,2,36,0,0,0,0,0,0,57724.0,56597.0,50766.0,47022.0,31606.0,30820.0,2000.0,5015.0,2000.0,3000.0,1300.0,1500.0,0,1621.6216216216217,45755.833333333336,2469.1666666666665,0.05396279608510204,0,0,0.0,-6092.485714285713,1
17401,200000.0,2,1,1,49,-1,-1,-1,-1,-1,-1,950.0,950.0,950.0,950.0,0.0,1900.0,950.0,950.0,950.0,0.0,1900.0,950.0,0,4000.0,950.0,950.0,0.9989484752891693,0,-1,-1.0,54.28571428571418,2
17402,50000.0,2,2,2,48,-1,-1,0,0,0,0,879.0,8061.0,8290.0,7838.0,7998.0,8161.0,8061.0,1398.0,1000.0,160.0,163.0,9217.0,0,1020.4081632653061,6871.166666666667,3333.1666666666665,0.48502413115708287,0,0,-0.3333333333333333,1021.9714285714284,2
17403,50000.0,2,3,1,46,1,2,-1,3,2,0,8354.0,6024.0,116.0,116.0,9982.0,8143.0,0.0,116.0,0.0,10040.0,400.0,2272.0,1,1063.8297872340424,5455.833333333333,2138.0,0.3918023273571363,4,3,1.1666666666666667,309.1142857142858,2
17404,70000.0,2,2,1,41,0,0,0,2,0,0,68953.0,68908.0,68799.0,65250.0,53934.0,54149.0,3000.0,3810.0,2010.0,2054.0,2000.0,1872.0,0,1666.6666666666667,63332.166666666664,2457.6666666666665,0.03880536527727704,1,2,0.3333333333333333,-3499.742857142856,2
17405,130000.0,2,2,1,48,0,0,0,0,-1,-1,23575.0,17719.0,12167.0,6500.0,6788.0,6887.0,1300.0,1200.0,1000.0,6788.0,6900.0,13041.0,0,2653.061224489796,12272.666666666666,5038.166666666667,0.4104858640449744,0,0,-0.3333333333333333,-3482.8571428571445,2
17406,140000.0,2,2,1,47,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2916.6666666666665,0.0,0.0,0.0,0,-2,-2.0,0.0,2
17407,350000.0,2,3,1,36,0,0,0,0,0,0,42548.0,41593.0,40375.0,37959.0,36416.0,34875.0,2000.0,2000.0,2000.0,1200.0,1200.0,1500.0,0,9459.45945945946,38961.0,1650.0,0.042348955392433656,0,0,0.0,-1608.9142857142858,1
17408,150000.0,2,1,2,30,0,-1,0,0,-2,-2,7674.0,432.0,2232.0,0.0,0.0,0.0,432.0,2000.0,0.0,0.0,0.0,5757.0,0,4838.709677419355,1723.0,1364.8333333333333,0.7916666666666666,0,0,-0.8333333333333334,-1197.0857142857142,0
17409,50000.0,2,2,1,39,0,0,0,0,0,0,32802.0,31002.0,32115.0,31824.0,32498.0,21757.0,1497.0,2000.0,1000.0,1064.0,1059.0,290.0,0,1250.0,30333.0,1151.6666666666667,0.03796619854508693,0,0,0.0,-1457.9428571428573,1
17410,50000.0,2,3,1,47,0,0,0,-2,-2,-2,38909.0,14512.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0,1041.6666666666667,8903.5,166.66666666666666,0.018717128043872946,0,0,-1.0,-6802.314285714285,2
17411,30000.0,2,2,2,36,0,0,0,0,0,0,11896.0,12990.0,14073.0,15131.0,15579.0,16175.0,1600.0,1600.0,1600.0,1000.0,1000.0,1000.0,0,810.8108108108108,14307.333333333334,1300.0,0.0908561444379732,0,0,0.0,863.4285714285712,1
17412,20000.0,2,3,1,38,0,0,0,0,0,0,15894.0,15354.0,14786.0,16457.0,15423.0,14837.0,1225.0,1329.0,2000.0,2000.0,700.0,1500.0,0,512.8205128205128,15458.5,1459.0,0.09437562663734274,0,0,0.0,-97.34285714285667,1
17413,50000.0,2,2,2,33,0,0,0,0,0,0,26740.0,12498.0,16264.0,17918.0,16072.0,17041.0,2000.0,4000.0,2000.0,1000.0,2000.0,2396.0,0,1470.5882352941176,17755.5,2232.6666666666665,0.12573799265996488,0,0,0.0,-1031.9714285714272,1
17414,30000.0,2,2,2,47,2,2,2,2,2,2,15089.0,16039.0,17080.0,17302.0,17521.0,17893.0,1500.0,1600.0,800.0,800.0,800.0,800.0,1,625.0,16820.666666666668,1050.0,0.06241949866243931,6,2,2.0,533.9428571428573,2
17415,230000.0,2,0,2,47,-1,-1,-1,2,-1,-1,8394.0,5743.0,1336.0,255.0,5425.0,4838.0,5743.0,1598.0,0.0,5425.0,4838.0,3840.0,0,4791.666666666667,4331.833333333333,3574.0,0.8248644074316268,1,2,-0.5,-566.142857142857,2
17416,70000.0,2,3,1,43,2,2,0,-1,0,0,85863.0,78125.0,68899.0,69131.0,29289.0,29898.0,0.0,1378.0,70000.0,1185.0,1220.0,1119.0,1,1590.909090909091,60200.833333333336,12483.666666666666,0.20736356312515397,2,2,0.5,-12174.314285714285,2
17417,30000.0,2,2,2,49,0,0,0,0,2,2,15013.0,15856.0,18083.0,20275.0,20445.0,20971.0,1400.0,2500.0,2500.0,800.0,1000.0,800.0,0,600.0,18440.5,1500.0,0.0813382859311878,2,2,0.6666666666666666,1307.1142857142847,2
17418,150000.0,2,3,1,33,0,0,2,0,0,0,147350.0,154848.0,151591.0,151549.0,146417.0,137835.0,11150.0,0.0,4845.0,8046.0,9200.0,5100.0,0,4411.764705882353,148265.0,6390.166666666667,0.043099339475447286,1,2,0.3333333333333333,-2083.142857142855,1
17419,40000.0,2,2,1,38,-1,0,0,0,0,0,19537.0,20416.0,21151.0,21884.0,26213.0,30480.0,1500.0,1356.0,1380.0,5000.0,5000.0,1128.0,0,1025.6410256410256,23280.166666666668,2560.6666666666665,0.10998876058616763,0,0,-0.16666666666666666,2081.114285714284,1
17420,250000.0,2,2,1,31,0,0,0,0,0,0,142905.0,113367.0,93844.0,74441.0,74553.0,64640.0,4000.0,4100.0,3010.0,2205.0,2045.0,2200.0,0,7812.5,93958.33333333333,2926.6666666666665,0.03114822724724881,0,0,0.0,-15061.999999999996,1
17421,200000.0,2,2,1,46,1,2,2,0,0,2,30783.0,33017.0,30413.0,32582.0,34727.0,36036.0,3058.0,0.0,3000.0,3000.0,2002.0,0.0,0,4255.31914893617,32926.333333333336,1843.3333333333333,0.0559818590431455,4,2,1.1666666666666667,958.9714285714269,2
17422,190000.0,2,2,1,31,1,-1,-1,2,-1,-1,-92.0,465.0,3022.0,1397.0,1554.0,1561.0,2000.0,4000.0,0.0,1600.0,1600.0,1700.0,0,5937.5,1317.8333333333333,1816.6666666666667,1.377480096044484,2,2,-0.16666666666666666,283.05714285714276,1
17423,390000.0,2,1,1,33,0,-1,0,0,0,0,5602.0,48329.0,45281.0,31219.0,24962.0,17002.0,48329.0,2287.0,1500.0,4962.0,815.0,10000.0,0,11470.588235294117,28732.5,11315.5,0.3938086205996485,0,0,-0.16666666666666666,-776.085714285714,1
17424,20000.0,2,3,1,36,0,0,2,0,0,0,14822.0,17216.0,17541.0,18300.0,19100.0,2200.0,3641.0,900.0,1200.0,1000.0,100.0,0.0,1,540.5405405405405,14863.166666666666,1140.1666666666667,0.07670572405673601,1,2,0.3333333333333333,-1619.971428571428,1
17425,200000.0,2,2,1,47,0,0,0,0,0,0,193229.0,197253.0,158980.0,157837.0,127528.0,119550.0,9058.0,7260.0,7367.0,4303.0,4551.0,4411.0,0,4166.666666666667,159062.83333333334,6158.333333333333,0.03871611292321845,0,0,0.0,-16534.657142857133,2
17426,60000.0,2,2,1,38,0,0,0,0,0,0,58890.0,59620.0,60039.0,58887.0,29050.0,26055.0,2620.0,2906.0,2588.0,1055.0,2058.0,1339.0,0,1538.4615384615386,48756.833333333336,2094.3333333333335,0.04295378178549088,0,0,0.0,-7343.914285714284,1
17427,30000.0,2,2,2,39,0,0,0,2,0,0,28144.0,27470.0,30698.0,28981.0,27673.0,27826.0,2000.0,4000.0,0.0,1000.0,1000.0,0.0,0,750.0,28465.333333333332,1333.3333333333333,0.046838955959671656,1,2,0.3333333333333333,-77.08571428571527,1
17428,230000.0,2,2,2,38,-2,-1,0,0,0,0,845.0,53006.0,50879.0,50660.0,51282.0,53162.0,53021.0,2280.0,2133.0,1138.0,3186.0,1179.0,0,5897.4358974358975,43305.666666666664,10489.5,0.24221443965517242,0,0,-0.5,7319.828571428571,1
17429,130000.0,2,2,1,33,0,0,0,0,0,0,84963.0,83958.0,84906.0,85690.0,85892.0,87996.0,2980.0,4012.0,3885.0,3158.0,4704.0,3218.0,0,3823.529411764706,85567.5,3659.5,0.042766906046033296,0,0,0.0,621.4571428571421,1
17430,140000.0,2,2,1,44,0,0,0,0,0,0,127254.0,109717.0,81545.0,81454.0,60176.0,79728.0,6050.0,3700.0,2000.0,3000.0,20000.0,1500.0,1,3111.1111111111113,89979.0,6041.666666666667,0.06714455064088316,0,0,0.0,-11038.400000000001,2
17431,360000.0,2,1,1,45,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7826.086956521739,0.0,0.0,0.0,1,1,-1.5,0.0,2
17432,20000.0,2,1,2,31,3,2,2,2,2,0,6186.0,5941.0,8541.0,8560.0,8274.0,9135.0,0.0,2869.0,305.0,0.0,1000.0,1000.0,1,625.0,7772.833333333333,862.3333333333334,0.11092768475441117,5,3,1.8333333333333333,621.8000000000002,1
17433,100000.0,2,2,2,35,-1,-1,-1,-1,-1,0,1046.0,2700.0,2187.0,678.0,2040.0,944.0,2702.0,2187.0,678.0,2040.0,0.0,0.0,0,2777.777777777778,1599.1666666666667,1267.8333333333333,0.7923133006978439,0,0,-0.8333333333333334,-114.25714285714284,1
17434,210000.0,2,2,2,45,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4565.217391304348,0.0,0.0,0.0,1,1,-1.5,0.0,2
17435,50000.0,2,3,1,32,-1,-1,-1,-1,-1,-1,1442.0,1444.0,1447.0,1261.0,1261.0,1261.0,1444.0,1447.0,1261.0,1261.0,1261.0,91.0,0,1515.1515151515152,1352.6666666666667,1127.5,0.8329229253878354,0,-1,-1.0,-46.857142857142904,1
17436,380000.0,2,1,1,44,0,0,0,0,0,0,365023.0,365445.0,350474.0,342569.0,307959.0,309709.0,14320.0,15065.0,13017.0,15026.0,12017.0,12031.0,0,8444.444444444445,340196.5,13579.333333333334,0.03991602916933056,0,0,0.0,-13055.22857142857,2
17437,50000.0,2,1,2,39,0,0,0,0,0,0,47381.0,48697.0,48322.0,45353.0,19426.0,19857.0,2116.0,2320.0,1300.0,1000.0,700.0,600.0,0,1250.0,38172.666666666664,1339.3333333333333,0.03508526820408484,0,0,0.0,-6525.771428571431,1
17438,200000.0,2,2,2,30,-2,-2,-2,-2,-2,-2,4690.0,2026.0,4900.0,1508.0,2451.0,2966.0,2028.0,4942.0,1508.0,2467.0,2972.0,6317.0,0,6451.612903225807,3090.1666666666665,3372.3333333333335,1.0909581064323073,0,-2,-2.0,-306.7714285714284,0
17439,50000.0,2,1,1,30,0,0,0,0,0,0,46791.0,42675.0,34256.0,30723.0,19766.0,20449.0,1593.0,1855.0,1341.0,706.0,1000.0,5454.0,0,1612.9032258064517,32443.333333333332,1991.5,0.061382059527601125,0,0,0.0,-5827.714285714283,0
17440,150000.0,2,1,1,31,0,0,0,0,0,0,138121.0,145763.0,134887.0,105822.0,86341.0,88072.0,10001.0,6712.0,5500.0,3400.0,3201.0,3403.0,0,4687.5,116501.0,5369.5,0.046089337522102626,0,0,0.0,-13073.600000000002,1
17441,30000.0,2,2,1,32,0,0,0,0,-2,-2,17168.0,28655.0,29239.0,9435.0,724.0,724.0,12155.0,2000.0,1920.0,724.0,724.0,3294.0,1,909.0909090909091,14324.166666666666,3469.5,0.24219613500715526,0,0,-0.6666666666666666,-5309.057142857142,1
17442,30000.0,2,2,2,34,1,2,0,0,0,0,29678.0,28878.0,26758.0,27462.0,28014.0,29826.0,0.0,1751.0,1455.0,1007.0,2268.0,0.0,1,857.1428571428571,28436.0,1080.1666666666667,0.03798455064411389,2,2,0.5,-32.80000000000124,1
17443,110000.0,2,2,1,39,0,0,0,0,0,0,132062.0,126641.0,120209.0,112912.0,85884.0,87764.0,5000.0,5000.0,3600.0,3200.0,4000.0,3000.0,0,2750.0,110912.0,3966.6666666666665,0.03576376679619762,0,0,0.0,-10030.22857142857,1
17444,30000.0,2,2,1,38,0,0,0,0,0,2,19707.0,21022.0,22080.0,22810.0,25772.0,26360.0,1650.0,1700.0,1400.0,3355.0,1146.0,0.0,0,769.2307692307693,22958.5,1541.8333333333333,0.06715448216787531,1,2,0.3333333333333333,1378.428571428572,1
17445,130000.0,2,2,1,39,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3250.0,0.0,0.0,0.0,1,1,-1.5,0.0,1
17446,260000.0,2,2,1,39,2,2,0,0,2,0,238601.0,228443.0,233958.0,252615.0,186443.0,190345.0,0.0,10698.0,24799.0,0.0,7035.0,7078.0,1,6500.0,221734.16666666666,8268.333333333334,0.03728922866693075,3,2,1.0,-9960.65714285715,1
17447,30000.0,2,2,1,43,2,2,2,2,2,2,28264.0,28703.0,26622.0,24022.0,24368.0,20859.0,2000.0,1300.0,2.0,1608.0,0.0,900.0,1,681.8181818181819,25473.0,968.3333333333334,0.03801261416869488,6,2,2.0,-1503.714285714285,2
17448,220000.0,2,2,2,47,0,0,0,0,0,0,137736.0,130527.0,127116.0,121336.0,121736.0,119164.0,5100.0,6540.0,5000.0,5000.0,5000.0,4600.0,0,4583.333333333333,126269.16666666667,5206.666666666667,0.041234337485365376,0,0,0.0,-3571.800000000005,2
17449,120000.0,2,1,1,33,0,0,0,-1,-1,0,35563.0,25614.0,19747.0,1201.0,2333.0,2250.0,1426.0,6400.0,1500.0,2700.0,0.0,0.0,1,3529.4117647058824,14451.333333333334,2004.3333333333333,0.13868579468136633,0,0,-0.3333333333333333,-7284.399999999998,1
17450,100000.0,2,2,2,43,0,0,0,2,2,0,51146.0,54716.0,58766.0,58950.0,56889.0,60255.0,5000.0,5500.0,2300.0,0.0,5000.0,5000.0,0,2272.7272727272725,56787.0,3800.0,0.06691554553778968,2,2,0.6666666666666666,1492.8000000000004,2
17451,100000.0,2,2,1,38,0,0,0,0,0,0,88231.0,91090.0,95935.0,78939.0,28667.0,29549.0,4326.0,7400.0,2914.0,1500.0,1500.0,1500.0,1,2564.102564102564,68735.16666666667,3190.0,0.046409338121367445,0,0,0.0,-14219.285714285712,1
17452,70000.0,2,2,2,44,0,0,0,-1,0,0,79696.0,75167.0,75183.0,69385.0,30103.0,3752.0,3100.0,1600.0,94540.0,1124.0,100.0,3091.0,1,1555.5555555555557,55547.666666666664,17259.166666666668,0.3107035272373775,0,0,-0.16666666666666666,-14877.428571428563,2
17453,20000.0,2,2,1,46,1,2,0,0,0,0,13254.0,12749.0,13834.0,14894.0,15050.0,16251.0,0.0,1600.0,1600.0,700.0,1601.0,1620.0,1,425.531914893617,14338.666666666666,1186.8333333333333,0.08276575466654269,2,2,0.5,655.6571428571425,2
17454,320000.0,2,1,1,36,-1,2,0,0,0,0,7868.0,6728.0,13355.0,16876.0,20443.0,24101.0,0.0,8000.0,5000.0,5000.0,5000.0,11906.0,0,8648.648648648648,14895.166666666666,5817.666666666667,0.39054790382313126,1,2,0.16666666666666666,3595.171428571428,1
17455,210000.0,2,2,1,45,0,0,0,0,0,0,209495.0,213691.0,214177.0,192223.0,125412.0,113281.0,8000.0,10730.0,7100.0,4052.0,4000.0,3300.0,0,4565.217391304348,178046.5,6197.0,0.03480531880537497,0,0,0.0,-21938.885714285705,2
17456,90000.0,2,3,1,37,0,0,0,0,0,0,78159.0,82779.0,86905.0,88310.0,79842.0,81235.0,8000.0,7500.0,4000.0,3000.0,2700.0,17000.0,0,2368.4210526315787,82871.66666666667,7033.333333333333,0.0848691566982278,0,0,0.0,227.82857142856952,1
17457,120000.0,2,3,1,36,0,0,0,0,0,2,91914.0,94638.0,96290.0,97913.0,102959.0,104872.0,4260.0,4371.0,4425.0,7900.0,4000.0,0.0,0,3243.2432432432433,98097.66666666667,4159.333333333333,0.042399488949900775,1,2,0.3333333333333333,2610.7428571428495,1
17458,360000.0,2,2,1,35,0,0,0,0,0,-2,127548.0,61629.0,59194.0,59444.0,-2206.0,-2206.0,2145.0,3721.0,2839.0,1303.0,0.0,0.0,0,10000.0,50567.166666666664,1668.0,0.03298517842252537,0,0,-0.3333333333333333,-24000.714285714283,1
17459,140000.0,2,3,1,30,0,0,0,0,2,0,93157.0,96304.0,98007.0,82227.0,65000.0,60848.0,4700.0,4505.0,12906.0,0.0,2210.0,2300.0,0,4516.129032258064,82590.5,4436.833333333333,0.0537202173750729,1,2,0.3333333333333333,-7749.628571428571,0
17460,300000.0,2,1,1,32,-1,-1,-1,-1,0,0,3092.0,1589.0,2039.0,13926.0,13804.0,11600.0,1589.0,2039.0,13926.0,1304.0,0.0,5355.0,0,9090.90909090909,7675.0,4035.5,0.5257295466388744,0,0,-0.6666666666666666,2602.0571428571425,1
17461,90000.0,2,2,1,43,2,-1,2,-1,0,-1,390.0,780.0,390.0,780.0,390.0,780.0,780.0,0.0,780.0,0.0,780.0,0.0,1,2045.4545454545455,585.0,390.0,0.6655290102389079,2,2,0.16666666666666666,33.42857142857141,2
17462,170000.0,2,3,2,44,1,-1,-1,-1,-1,-2,0.0,4142.0,2260.0,5053.0,0.0,0.0,4142.0,2260.0,5053.0,0.0,0.0,0.0,1,3777.777777777778,1909.1666666666667,1909.1666666666667,0.9994764854724718,1,1,-0.8333333333333334,-275.22857142857134,2
17463,190000.0,2,2,1,46,0,0,0,0,0,0,140626.0,114690.0,110884.0,111200.0,87619.0,92418.0,8000.0,5000.0,12028.0,5000.0,10418.0,5000.0,0,4042.553191489362,109572.83333333333,7574.333333333333,0.06912538425384405,0,0,0.0,-9198.199999999997,2
17464,140000.0,2,2,1,40,-1,-1,-1,-1,-1,0,815.0,8397.0,390.0,390.0,780.0,390.0,8419.0,390.0,390.0,780.0,0.0,390.0,1,3414.6341463414633,1860.3333333333333,1728.1666666666667,0.9284563037249285,0,0,-0.8333333333333334,-713.5999999999998,1
17465,200000.0,2,1,1,37,0,0,0,0,2,2,37958.0,40487.0,41590.0,43967.0,44722.0,46032.0,3023.0,1600.0,2900.0,1600.0,2000.0,0.0,0,5263.1578947368425,42459.333333333336,1853.8333333333333,0.04366035751014672,2,2,0.6666666666666666,1584.342857142858,1
17466,500000.0,2,2,1,43,0,0,-2,-1,0,0,53477.0,0.0,0.0,113904.0,116168.0,117375.0,0.0,0.0,113904.0,4130.0,4356.0,4103.0,0,11363.636363636364,66820.66666666667,21082.166666666668,0.3154989649065922,0,0,-0.5,22339.942857142854,2
17467,300000.0,2,1,1,38,-1,-1,-1,-1,-1,0,2884.0,3558.0,2778.0,2778.0,5367.0,2589.0,3558.0,2778.0,2778.0,5367.0,0.0,3661.0,0,7692.307692307692,3325.6666666666665,3023.6666666666665,0.9089178356713427,0,0,-0.8333333333333334,112.91428571428567,1
17468,180000.0,2,2,2,29,0,0,0,0,0,0,151652.0,146805.0,143134.0,136777.0,133938.0,133723.0,6000.0,7000.0,5000.0,5000.0,5000.0,4679.0,0,6000.0,141004.83333333334,5446.5,0.038626061569556815,0,0,0.0,-3845.799999999993,0
17469,360000.0,2,3,1,44,-1,-1,-1,-1,-1,-1,2877.0,1852.0,2068.0,2185.0,9561.0,321.0,1861.0,2078.0,2361.0,9608.0,322.0,322.0,0,8000.0,3144.0,2758.6666666666665,0.87715951245363,0,-1,-1.0,298.9714285714286,2
17470,90000.0,2,2,1,32,0,0,0,0,0,0,68248.0,57751.0,45074.0,38489.0,28558.0,29245.0,2388.0,2000.0,2412.0,1200.0,1300.0,1200.0,0,2727.2727272727275,44560.833333333336,1750.0,0.03927127474557824,0,0,0.0,-8262.25714285714,1
17471,150000.0,2,2,1,44,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3333.3333333333335,0.0,0.0,0.0,0,-2,-2.0,0.0,2
17472,500000.0,2,1,1,30,0,0,0,0,0,0,224387.0,165727.0,119760.0,72506.0,60548.0,57212.0,10100.0,7041.0,4123.0,5039.0,5071.0,3548.0,0,16129.032258064517,116690.0,5820.333333333333,0.04987816826776129,0,0,0.0,-34247.599999999984,0
17473,80000.0,2,2,2,29,0,0,0,0,0,0,24822.0,25824.0,26605.0,27920.0,28358.0,29000.0,1720.0,1500.0,1762.0,1200.0,1250.0,3200.0,0,2666.6666666666665,27088.166666666668,1772.0,0.065413603223921,0,0,0.0,851.6285714285694,0
17474,10000.0,2,3,2,46,1,2,-1,2,0,0,4474.0,189.0,3510.0,3306.0,3551.0,5577.0,0.0,3510.0,0.0,300.0,2260.0,2000.0,1,212.7659574468085,3434.5,1345.0,0.39150050938727987,3,2,0.6666666666666666,439.9142857142857,2
17475,180000.0,2,1,1,46,-1,-1,-1,-1,-1,-1,9509.0,15419.0,14188.0,11926.0,9718.0,34322.0,16359.0,14293.0,11949.0,9737.0,34449.0,25691.0,0,3829.7872340425533,15847.0,18746.333333333332,1.1828832239609623,0,-1,-1.0,2991.4285714285716,2
17476,150000.0,2,5,2,36,0,0,0,0,0,0,144833.0,141559.0,80614.0,110343.0,64419.0,18536.0,6041.0,13013.0,64442.0,3000.0,2000.0,4000.0,0,4054.054054054054,93384.0,15416.0,0.16508004497510306,0,0,0.0,-23805.028571428564,1
17477,80000.0,2,1,1,44,-1,-1,-1,-1,-1,-1,14686.0,3673.0,11285.0,500.0,500.0,6155.0,3673.0,11285.0,500.0,500.0,6155.0,1440.0,0,1777.7777777777778,6133.166666666667,3925.5,0.6399402255128379,0,-1,-1.0,-1798.8285714285705,2
17478,60000.0,2,2,1,30,1,2,0,0,2,2,14135.0,13616.0,16065.0,18092.0,17504.0,19216.0,0.0,3000.0,2300.0,0.0,2000.0,0.0,1,1935.483870967742,16438.0,1216.6666666666667,0.07401099012510899,4,2,1.1666666666666667,1117.0285714285717,0
17479,240000.0,2,1,1,35,-1,-1,-1,-1,-1,-1,380.0,380.0,380.0,380.0,0.0,380.0,380.0,380.0,380.0,0.0,380.0,760.0,0,6666.666666666667,316.6666666666667,380.0,1.1962224554039873,0,-1,-1.0,-32.571428571428584,1
17480,50000.0,2,3,1,35,-1,-1,0,0,0,0,10458.0,37907.0,33604.0,25303.0,17841.0,6980.0,37907.0,1599.0,1200.0,0.0,0.0,3570.0,0,1388.888888888889,22015.5,7379.333333333333,0.3351728627771595,0,0,-0.3333333333333333,-2453.9714285714276,1
17481,230000.0,2,1,2,33,0,0,0,0,0,0,19518.0,21735.0,22599.0,20600.0,24132.0,38793.0,3735.0,3599.0,3600.0,4132.0,15000.0,5865.0,0,6764.705882352941,24562.833333333332,5988.5,0.24379338186900798,0,0,0.0,2901.914285714285,1
17482,40000.0,2,2,2,33,0,0,0,0,0,0,34253.0,34954.0,36093.0,36891.0,37019.0,40734.0,1567.0,2000.0,2000.0,1318.0,4610.0,0.0,0,1176.4705882352941,36657.333333333336,1915.8333333333333,0.05226187769947715,0,0,0.0,1125.6571428571456,1
17483,250000.0,2,2,1,33,3,2,2,-2,-2,-2,2500.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7352.941176470588,833.3333333333334,0.0,0.0,3,3,0.16666666666666666,-571.4285714285713,1
17484,50000.0,2,2,1,32,1,2,2,2,0,0,51132.0,49594.0,50292.0,48532.0,27308.0,27539.0,0.0,4800.0,0.0,1200.0,1200.0,1400.0,0,1515.1515151515152,42399.5,1433.3333333333333,0.03380463280700306,4,2,1.1666666666666667,-5330.942857142855,1
17485,120000.0,2,3,1,39,2,2,2,2,4,3,49437.0,51505.0,53582.0,58310.0,57150.0,55961.0,3500.0,3500.0,6200.0,358.0,0.0,2100.0,1,3000.0,54324.166666666664,2609.6666666666665,0.04803789526646643,6,4,2.5,1550.9428571428566,1
17486,50000.0,2,3,2,41,2,2,2,2,2,2,23043.0,24064.0,24981.0,25473.0,25857.0,26298.0,1700.0,1600.0,1200.0,1100.0,1000.0,0.0,1,1190.4761904761904,24952.666666666668,1100.0,0.04408169808044242,6,2,2.0,632.7428571428586,2
17487,60000.0,2,2,1,38,0,0,0,0,0,0,55120.0,47123.0,48367.0,48264.0,29144.0,27534.0,1735.0,1979.0,1443.0,988.0,974.0,2001.0,0,1538.4615384615386,42592.0,1520.0,0.035686615171507056,0,0,0.0,-5484.85714285714,1
